#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1247	29063	ENTREZ_GENE	ZCCHC4	HSPC052|ZGRF4|FLJ23024	9606	Homo sapiens	0.41	0.589861648	0.752249409	-	-	NO	BioGRID ORCS
1247	54852	ENTREZ_GENE	PAQR5	MPRG|FLJ20190	9606	Homo sapiens	0.41	0.267892753	0.46087787	-	-	NO	BioGRID ORCS
1247	54877	ENTREZ_GENE	ZCCHC2	C18orf49|KIAA1744|FLJ20222|FLJ20281	9606	Homo sapiens	0.41	0.68440593	0.817965511	-	-	NO	BioGRID ORCS
1247	55634	ENTREZ_GENE	KRBOX4	ZNF673|FLJ20344	9606	Homo sapiens	0.41	0.836481571	0.913230789	-	-	NO	BioGRID ORCS
1247	55872	ENTREZ_GENE	PBK	CT84|HEL164|Nori-3|SPK|TOPK|FLJ14385	9606	Homo sapiens	0.41	0.609173133	0.766188378	-	-	NO	BioGRID ORCS
1247	55890	ENTREZ_GENE	GPRC5C	RAIG-3|RAIG3	9606	Homo sapiens	0.41	0.9394603	0.969921941	-	-	NO	BioGRID ORCS
1247	79725	ENTREZ_GENE	THAP9	hTh9|FLJ34093	9606	Homo sapiens	0.41	0.643589986	0.792293626	-	-	NO	BioGRID ORCS
1247	79885	ENTREZ_GENE	HDAC11	HD11	9606	Homo sapiens	0.41	0.551109456	0.722899361	-	-	NO	BioGRID ORCS
1247	81614	ENTREZ_GENE	NIPA2	-	9606	Homo sapiens	0.41	0.157405455	0.323382255	-	-	NO	BioGRID ORCS
1247	81832	ENTREZ_GENE	NETO1	BCTL1|BTCL1	9606	Homo sapiens	0.41	0.185131129	0.361053551	-	-	NO	BioGRID ORCS
1247	83605	ENTREZ_GENE	CCM2	C7orf22|OSM|PP10187	9606	Homo sapiens	0.41	0.333907925	0.530661216	-	-	NO	BioGRID ORCS
1247	84898	ENTREZ_GENE	PLXDC2	TEM7R|FLJ14623	9606	Homo sapiens	0.41	0.120713695	0.26993861	-	-	NO	BioGRID ORCS
1247	90576	ENTREZ_GENE	ZNF799	HIT-40|ZNF842	9606	Homo sapiens	0.41	0.660334294	0.803263447	-	-	NO	BioGRID ORCS
1247	122830	ENTREZ_GENE	NAA30	C14orf35|MAK3|Mak3p|NAT12|NAT12P|FLJ35355	9606	Homo sapiens	0.41	0.932156255	0.965951064	-	-	NO	BioGRID ORCS
1247	133558	ENTREZ_GENE	MROH2B	HEATR7B2|SPIF|FLJ40243|DKFZp781F0822	9606	Homo sapiens	0.41	0.304027738	0.500563083	-	-	NO	BioGRID ORCS
1247	134285	ENTREZ_GENE	TMEM171	PRP2	9606	Homo sapiens	0.41	0.707474691	0.832892978	-	-	NO	BioGRID ORCS
1247	152189	ENTREZ_GENE	CMTM8	CKLFSF8|CKLFSF8-V2	9606	Homo sapiens	0.41	0.760978642	0.868226003	-	-	NO	BioGRID ORCS
1247	154043	ENTREZ_GENE	CNKSR3	CNK3|MAGI1|FLJ31349	9606	Homo sapiens	0.41	0.980292754	0.990496913	-	-	NO	BioGRID ORCS
1247	158830	ENTREZ_GENE	CXorf65	-	9606	Homo sapiens	0.41	0.593601701	0.754635363	-	-	NO	BioGRID ORCS
1247	167691	ENTREZ_GENE	LCA5	C6orf152	9606	Homo sapiens	0.41	0.285859864	0.479497873	-	-	NO	BioGRID ORCS
1247	219736	ENTREZ_GENE	STOX1	C10orf24|FLJ25162	9606	Homo sapiens	0.41	0.258302064	0.449365588	-	-	NO	BioGRID ORCS
1247	221687	ENTREZ_GENE	RNF182	-	9606	Homo sapiens	0.41	0.482363309	0.667291292	-	-	NO	BioGRID ORCS
1247	255231	ENTREZ_GENE	MCOLN2	TRP-ML2|TRPML2|FLJ36691	9606	Homo sapiens	0.41	0.465882412	0.65438218	-	-	NO	BioGRID ORCS
1247	284406	ENTREZ_GENE	ZFP82	ZNF545|KIAA1948	9606	Homo sapiens	0.41	0.70343245	0.830332661	-	-	NO	BioGRID ORCS
1247	389337	ENTREZ_GENE	ARHGEF37	FLJ41603	9606	Homo sapiens	0.41	0.671614078	0.809987642	-	-	NO	BioGRID ORCS
1247	492311	ENTREZ_GENE	IGIP	C5orf53|LOC492311	9606	Homo sapiens	0.41	0.73760257	0.853042278	-	-	NO	BioGRID ORCS
1247	727909	ENTREZ_GENE	GOLGA8Q	-	9606	Homo sapiens	0.41	0.670896943	0.809708792	-	-	NO	BioGRID ORCS
1247	912U	UNKNOWN	AC117834.1	-	9606	Homo sapiens	0.41	0.20603399	0.388189548	-	-	NO	BioGRID ORCS
1247	762U	UNKNOWN	DKFZP547L112	-	9606	Homo sapiens	0.41	0.423183152	0.616896574	-	-	NO	BioGRID ORCS
1247	12	ENTREZ_GENE	SERPINA3	AACT|ACT|GIG24|GIG25	9606	Homo sapiens	0.42	0.546675704	0.719639722	-	-	NO	BioGRID ORCS
1247	596	ENTREZ_GENE	BCL2	Bcl-2|PPP1R50	9606	Homo sapiens	0.42	0.576189523	0.741840813	-	-	NO	BioGRID ORCS
1247	607	ENTREZ_GENE	BCL9	LGS	9606	Homo sapiens	0.42	0.649773387	0.79652211	-	-	NO	BioGRID ORCS
1247	717	ENTREZ_GENE	C2	ARMD14|CO2	9606	Homo sapiens	0.42	0.691228946	0.822433298	-	-	NO	BioGRID ORCS
1247	1261	ENTREZ_GENE	CNGA3	ACHM2|CCNC1|CCNCa|CCNCalpha|CNCG3|CNG3	9606	Homo sapiens	0.42	0.2781334	0.471238389	-	-	NO	BioGRID ORCS
1247	3672	ENTREZ_GENE	ITGA1	CD49a|VLA1	9606	Homo sapiens	0.42	0.863285467	0.92862243	-	-	NO	BioGRID ORCS
1247	3697	ENTREZ_GENE	ITIH1	H1P|IATIH|IGHEP1|ITI-HC1|ITIH|SHAP	9606	Homo sapiens	0.42	0.566775185	0.734779343	-	-	NO	BioGRID ORCS
1247	4057	ENTREZ_GENE	LTF	GIG12|HEL110|HLF2|LF	9606	Homo sapiens	0.42	0.34932072	0.545832392	-	-	NO	BioGRID ORCS
1247	4620	ENTREZ_GENE	MYH2	IBM3|MYH2A|MYHSA2|MYHas8|MYPOP|MyHC-2A|MyHC-IIa	9606	Homo sapiens	0.42	0.843481416	0.917192582	-	-	NO	BioGRID ORCS
1247	5930	ENTREZ_GENE	RBBP6	MY038|P2P-R|PACT|RBQ-1|SNAMA	9606	Homo sapiens	0.42	0.858874166	0.926074296	-	-	NO	BioGRID ORCS
1247	5997	ENTREZ_GENE	RGS2	G0S8	9606	Homo sapiens	0.42	0.573657449	0.740150623	-	-	NO	BioGRID ORCS
1247	7456	ENTREZ_GENE	WIPF1	PRPL-2|WAS2|WASPIP|WIP	9606	Homo sapiens	0.42	0.766401799	0.870910375	-	-	NO	BioGRID ORCS
1247	7547	ENTREZ_GENE	ZIC3	HTX|HTX1|VACTERLX|ZNF203	9606	Homo sapiens	0.42	0.293663909	0.488527747	-	-	NO	BioGRID ORCS
1247	8269	ENTREZ_GENE	TMEM187	CXorf12|DXS9878E|ITBA1	9606	Homo sapiens	0.42	0.76229494	0.868736442	-	-	NO	BioGRID ORCS
1247	8417	ENTREZ_GENE	STX7	-	9606	Homo sapiens	0.42	0.919965361	0.958900002	-	-	NO	BioGRID ORCS
1247	8428	ENTREZ_GENE	STK24	HEL-S-95|MST3|MST3B|STE20|STK3|MST-3	9606	Homo sapiens	0.42	0.046692668	0.137524839	-	-	NO	BioGRID ORCS
1247	8785	ENTREZ_GENE	MATN4	-	9606	Homo sapiens	0.42	0.479925734	0.665211306	-	-	NO	BioGRID ORCS
1247	8929	ENTREZ_GENE	PHOX2B	NBLST2|NBPhox|PMX2B	9606	Homo sapiens	0.42	0.642888406	0.792216376	-	-	NO	BioGRID ORCS
1247	8974	ENTREZ_GENE	P4HA2	MYP25|C-P4Halpha(II)	9606	Homo sapiens	0.42	0.106234185	0.246834624	-	-	NO	BioGRID ORCS
1247	9949	ENTREZ_GENE	AMMECR1	AMMERC1|MFHIEN	9606	Homo sapiens	0.42	0.327420353	0.523972555	-	-	NO	BioGRID ORCS
1247	10768	ENTREZ_GENE	AHCYL1	DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA	9606	Homo sapiens	0.42	0.60778301	0.765293856	-	-	NO	BioGRID ORCS
1247	10855	ENTREZ_GENE	HPSE	HPA|HPA1|HPR1|HPSE1|HSE1	9606	Homo sapiens	0.42	0.336864379	0.533962753	-	-	NO	BioGRID ORCS
1247	10897	ENTREZ_GENE	YIF1A	54TM|FinGER7|YIF1|YIF1P	9606	Homo sapiens	0.42	0.180253032	0.354462268	-	-	NO	BioGRID ORCS
1247	11149	ENTREZ_GENE	BVES	HBVES|LGMD2X|POP1|POPDC1	9606	Homo sapiens	0.42	0.209723578	0.392923149	-	-	NO	BioGRID ORCS
1247	11211	ENTREZ_GENE	FZD10	CD350|FZ-10|Fz10|FzE7|hFz10	9606	Homo sapiens	0.42	0.541477758	0.715245689	-	-	NO	BioGRID ORCS
1247	11278	ENTREZ_GENE	KLF12	AP-2rep|AP2REP|HSPC122	9606	Homo sapiens	0.42	0.25512666	0.445469149	-	-	NO	BioGRID ORCS
1247	23001	ENTREZ_GENE	WDFY3	ALFY|BCHS|ZFYVE25|KIAA0993	9606	Homo sapiens	0.42	0.580096428	0.744853797	-	-	NO	BioGRID ORCS
1247	23254	ENTREZ_GENE	KAZN	KAZ|KIAA1026|FLJ43806|KAZRIN	9606	Homo sapiens	0.42	0.132190626	0.287219792	-	-	NO	BioGRID ORCS
1247	25950	ENTREZ_GENE	RWDD3	RSUME|DKFZP566K023	9606	Homo sapiens	0.42	0.292910163	0.487708348	-	-	NO	BioGRID ORCS
1247	26240	ENTREZ_GENE	FAM50B	D6S2654E|X5L	9606	Homo sapiens	0.42	0.392948699	0.589452526	-	-	NO	BioGRID ORCS
1247	56159	ENTREZ_GENE	TEX11	SPGFX2|TGC1|TSGA3	9606	Homo sapiens	0.42	0.697864081	0.827057495	-	-	NO	BioGRID ORCS
1247	56341	ENTREZ_GENE	PRMT8	HRMT1L3|HRMT1L4	9606	Homo sapiens	0.42	0.462561033	0.651455868	-	-	NO	BioGRID ORCS
1247	63934	ENTREZ_GENE	ZNF667	MIPU1|FLJ14011	9606	Homo sapiens	0.42	0.747788837	0.860369493	-	-	NO	BioGRID ORCS
1247	79366	ENTREZ_GENE	HMGN5	NBP-45|NSBP1	9606	Homo sapiens	0.42	0.895779396	0.946473174	-	-	NO	BioGRID ORCS
1247	79589	ENTREZ_GENE	RNF128	GRAIL|FLJ23516	9606	Homo sapiens	0.42	0.252252729	0.442188618	-	-	NO	BioGRID ORCS
1247	80139	ENTREZ_GENE	ZNF703	NLZ1|ZEPPO1|ZNF503L|ZPO1|FLJ14299	9606	Homo sapiens	0.42	0.168725856	0.339147789	-	-	NO	BioGRID ORCS
1247	84223	ENTREZ_GENE	IQCG	CFAP122|DRC9|DKFZp434B227	9606	Homo sapiens	0.42	0.814779394	0.901074138	-	-	NO	BioGRID ORCS
1247	92359	ENTREZ_GENE	CRB3	-	9606	Homo sapiens	0.42	0.979902365	0.990318558	-	-	NO	BioGRID ORCS
1247	116379	ENTREZ_GENE	IL22RA2	CRF2-10|CRF2-S1|CRF2X|IL-22BP|IL-22R-alpha-2|IL-22RA2|ZCYTOR16	9606	Homo sapiens	0.42	0.390081242	0.587044819	-	-	NO	BioGRID ORCS
1247	127933	ENTREZ_GENE	UHMK1	KIS|KIST|P-CIP2	9606	Homo sapiens	0.42	0.067131966	0.179173891	-	-	NO	BioGRID ORCS
1247	130132	ENTREZ_GENE	RFTN2	C2orf11|Raftlin-2|FLJ30574	9606	Homo sapiens	0.42	0.44337475	0.634989364	-	-	NO	BioGRID ORCS
1247	133015	ENTREZ_GENE	PACRGL	C4orf28	9606	Homo sapiens	0.42	0.682038697	0.816381428	-	-	NO	BioGRID ORCS
1247	135935	ENTREZ_GENE	NOBOX	OG-2|OG2|OG2X|POF5|TCAG_12042	9606	Homo sapiens	0.42	0.479889938	0.665211306	-	-	NO	BioGRID ORCS
1247	140862	ENTREZ_GENE	ISM1	C20orf82|ISM|Isthmin|bA149I18.1|dJ1077I2.1	9606	Homo sapiens	0.42	0.357579671	0.554448131	-	-	NO	BioGRID ORCS
1247	144404	ENTREZ_GENE	TMEM120B	-	9606	Homo sapiens	0.42	0.411560574	0.607023654	-	-	NO	BioGRID ORCS
1247	162514	ENTREZ_GENE	TRPV3	FNEPPK2|OLMS|VRL3	9606	Homo sapiens	0.42	0.611210495	0.76779775	-	-	NO	BioGRID ORCS
1247	170679	ENTREZ_GENE	PSORS1C1	C6orf16|SEEK1	9606	Homo sapiens	0.42	0.851576989	0.921635282	-	-	NO	BioGRID ORCS
1247	170685	ENTREZ_GENE	NUDT10	APS2|DIPP3-alpha|DIPP3a|hDIPP3alpha	9606	Homo sapiens	0.42	0.721439002	0.841896369	-	-	NO	BioGRID ORCS
1247	199920	ENTREZ_GENE	FYB2	ARAP|C1orf168|RP4-758N20.2|FLJ43208	9606	Homo sapiens	0.42	0.879336752	0.937720022	-	-	NO	BioGRID ORCS
1247	203523	ENTREZ_GENE	ZNF449	ZSCAN19|FLJ23614	9606	Homo sapiens	0.42	0.559312707	0.729503417	-	-	NO	BioGRID ORCS
1247	219771	ENTREZ_GENE	CCNY	C10orf9|CBCP1|CCNX|CFP1	9606	Homo sapiens	0.42	0.548612096	0.721134327	-	-	NO	BioGRID ORCS
1247	286148	ENTREZ_GENE	DPY19L4	-	9606	Homo sapiens	0.42	0.783734395	0.882804921	-	-	NO	BioGRID ORCS
1247	337985	ENTREZ_GENE	KRTAP20-3	KAP19D|KAP20.3|KRTAP19P4	9606	Homo sapiens	0.42	0.431143874	0.624042917	-	-	NO	BioGRID ORCS
1247	390037	ENTREZ_GENE	OR52I1	OR11-13	9606	Homo sapiens	0.42	0.94108668	0.970796256	-	-	NO	BioGRID ORCS
1247	519U	UNKNOWN	AC006449.1	-	9606	Homo sapiens	0.42	0.898740854	0.947923294	-	-	NO	BioGRID ORCS
1247	57103	ENTREZ_GENE	TIGAR	C12orf5|FR2BP	9606	Homo sapiens	0.42	0.424067113	0.617599854	-	-	NO	BioGRID ORCS
1247	305U	UNKNOWN	PRAMEF3	-	9606	Homo sapiens	0.42	0.690952992	0.82230068	-	-	NO	BioGRID ORCS
1247	126695	ENTREZ_GENE	KDF1	C1orf172|ECTD12|RP11-344H11.3|FLJ34633	9606	Homo sapiens	0.42	0.370019683	0.567163954	-	-	NO	BioGRID ORCS
1247	113	ENTREZ_GENE	ADCY7	AC7|KIAA0037	9606	Homo sapiens	0.43	0.364496856	0.561732495	-	-	NO	BioGRID ORCS
1247	1088	ENTREZ_GENE	CEACAM8	CD66b|CD67|CGM6|NCA-95	9606	Homo sapiens	0.43	0.340964913	0.538116369	-	-	NO	BioGRID ORCS
1247	2830	ENTREZ_GENE	GPR6	-	9606	Homo sapiens	0.43	0.741427902	0.855882249	-	-	NO	BioGRID ORCS
1247	3188	ENTREZ_GENE	HNRNPH2	FTP3|HNRPH'|HNRPH2|MRXSB|hnRNPH'	9606	Homo sapiens	0.43	0.768820676	0.872592703	-	-	NO	BioGRID ORCS
1247	3746	ENTREZ_GENE	KCNC1	EPM7|KV3.1|KV4|NGK2	9606	Homo sapiens	0.43	0.092613041	0.224159047	-	-	NO	BioGRID ORCS
1247	3792	ENTREZ_GENE	KEL	CD238|ECE3	9606	Homo sapiens	0.43	0.865141758	0.929524184	-	-	NO	BioGRID ORCS
1247	4921	ENTREZ_GENE	DDR2	MIG20a|NTRKR3|TKT|TYRO10	9606	Homo sapiens	0.43	0.282764948	0.476300892	-	-	NO	BioGRID ORCS
1247	6583	ENTREZ_GENE	SLC22A4	DFNB60|OCTN1	9606	Homo sapiens	0.43	0.644642951	0.793150409	-	-	NO	BioGRID ORCS
1247	6820	ENTREZ_GENE	SULT2B1	HSST2	9606	Homo sapiens	0.43	0.417604322	0.612380172	-	-	NO	BioGRID ORCS
1247	7483	ENTREZ_GENE	WNT9A	WNT14	9606	Homo sapiens	0.43	0.661941049	0.804190608	-	-	NO	BioGRID ORCS
1247	7553	ENTREZ_GENE	ZNF7	HF.16|KOX4|zf30	9606	Homo sapiens	0.43	0.228111122	0.415044524	-	-	NO	BioGRID ORCS
1247	7779	ENTREZ_GENE	SLC30A1	ZNT1|ZRC1	9606	Homo sapiens	0.43	0.791731723	0.888260536	-	-	NO	BioGRID ORCS
1247	8334	ENTREZ_GENE	HIST1H2AC	H2A/l|H2AFL|dJ221C16.4	9606	Homo sapiens	0.43	0.736712159	0.852258972	-	-	NO	BioGRID ORCS
1247	8877	ENTREZ_GENE	SPHK1	SPHK	9606	Homo sapiens	0.43	0.456967766	0.646584167	-	-	NO	BioGRID ORCS
1247	9812	ENTREZ_GENE	KIAA0141	DELE	9606	Homo sapiens	0.43	0.86962707	0.931939702	-	-	NO	BioGRID ORCS
1247	9839	ENTREZ_GENE	ZEB2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B|KIAA0569	9606	Homo sapiens	0.43	0.969754237	0.986474907	-	-	NO	BioGRID ORCS
1247	10142	ENTREZ_GENE	AKAP9	AKAP-9|AKAP350|AKAP450|CG-NAP|HYPERION|LQT11|MU-RMS-40.16A|PPP1R45|PRKA9|YOTIAO|KIAA0803	9606	Homo sapiens	0.43	0.666058917	0.806791501	-	-	NO	BioGRID ORCS
1247	10720	ENTREZ_GENE	UGT2B11	-	9606	Homo sapiens	0.43	0.468192283	0.656151731	-	-	NO	BioGRID ORCS
1247	22876	ENTREZ_GENE	INPP5F	MSTP007|MSTPO47|SAC2|hSAC2|KIAA0966	9606	Homo sapiens	0.43	0.763107	0.869315078	-	-	NO	BioGRID ORCS
1247	23312	ENTREZ_GENE	DMXL2	PEPNS|RC3|KIAA0856	9606	Homo sapiens	0.43	0.835903335	0.912923868	-	-	NO	BioGRID ORCS
1247	49854	ENTREZ_GENE	ZBTB21	ZNF295|KIAA1227	9606	Homo sapiens	0.43	0.807077943	0.897171729	-	-	NO	BioGRID ORCS
1247	50805	ENTREZ_GENE	IRX4	IRXA3	9606	Homo sapiens	0.43	0.890065649	0.943020209	-	-	NO	BioGRID ORCS
1247	51320	ENTREZ_GENE	MEX3C	BM-013|MEX-3C|RKHD2|RNF194|FLJ38871	9606	Homo sapiens	0.43	0.510207047	0.689728902	-	-	NO	BioGRID ORCS
1247	54494	ENTREZ_GENE	C11orf71	URLC7|FLJ20010	9606	Homo sapiens	0.43	0.533329995	0.708461209	-	-	NO	BioGRID ORCS
1247	54518	ENTREZ_GENE	APBB1IP	INAG1|PREL1|RARP1|RIAM	9606	Homo sapiens	0.43	0.222014652	0.407921067	-	-	NO	BioGRID ORCS
1247	55629	ENTREZ_GENE	PNRC2	-	9606	Homo sapiens	0.43	0.974460439	0.988110043	-	-	NO	BioGRID ORCS
1247	55761	ENTREZ_GENE	TTC17	FLJ10890	9606	Homo sapiens	0.43	0.889997391	0.943004866	-	-	NO	BioGRID ORCS
1247	56163	ENTREZ_GENE	RNF17	Mmip-2|SPATA23|TDRD4|FLJ11045	9606	Homo sapiens	0.43	0.964567163	0.984105566	-	-	NO	BioGRID ORCS
1247	57084	ENTREZ_GENE	SLC17A6	DNPI|VGLUT2	9606	Homo sapiens	0.43	0.796282978	0.890568512	-	-	NO	BioGRID ORCS
1247	57109	ENTREZ_GENE	REXO4	REX4|XPMC2|XPMC2H|hPMC2	9606	Homo sapiens	0.43	0.743865651	0.857607101	-	-	NO	BioGRID ORCS
1247	92799	ENTREZ_GENE	SHKBP1	PP203|Sb1	9606	Homo sapiens	0.43	0.512540006	0.69150192	-	-	NO	BioGRID ORCS
1247	118987	ENTREZ_GENE	PDZD8	PDZK8|bA129M16.2|FLJ34427	9606	Homo sapiens	0.43	0.795327744	0.889873328	-	-	NO	BioGRID ORCS
1247	135458	ENTREZ_GENE	HUS1B	-	9606	Homo sapiens	0.43	0.114509796	0.260315811	-	-	NO	BioGRID ORCS
1247	152002	ENTREZ_GENE	XXYLT1	C3orf21|FLJ35155	9606	Homo sapiens	0.43	0.711761189	0.835847179	-	-	NO	BioGRID ORCS
1247	159013	ENTREZ_GENE	CXorf38	-	9606	Homo sapiens	0.43	0.235949395	0.424704663	-	-	NO	BioGRID ORCS
1247	197259	ENTREZ_GENE	MLKL	hMLKL|FLJ34389	9606	Homo sapiens	0.43	0.44940846	0.640170725	-	-	NO	BioGRID ORCS
1247	337879	ENTREZ_GENE	KRTAP8-1	KAP8.1	9606	Homo sapiens	0.43	0.074025973	0.192012368	-	-	NO	BioGRID ORCS
1247	348013	ENTREZ_GENE	TMEM255B	FAM70B	9606	Homo sapiens	0.43	0.146461993	0.308361134	-	-	NO	BioGRID ORCS
1247	375607	ENTREZ_GENE	NAT16	C7orf52|FLJ39237	9606	Homo sapiens	0.43	0.279146622	0.472314762	-	-	NO	BioGRID ORCS
1247	377047	ENTREZ_GENE	PRSS45	TESSP5	9606	Homo sapiens	0.43	0.437115789	0.629406446	-	-	NO	BioGRID ORCS
1247	100131902	ENTREZ_GENE	KRTAP25-1	KAP25.1	9606	Homo sapiens	0.43	0.685911797	0.819129393	-	-	NO	BioGRID ORCS
1247	100631383	ENTREZ_GENE	FAM47E-STBD1	-	9606	Homo sapiens	0.43	0.754622803	0.864476515	-	-	NO	BioGRID ORCS
1247	271U	UNKNOWN	AC069547.1	-	9606	Homo sapiens	0.43	0.67386222	0.81142653	-	-	NO	BioGRID ORCS
1247	425U	UNKNOWN	CTB-60B18.6	-	9606	Homo sapiens	0.43	0.589615552	0.752190669	-	-	NO	BioGRID ORCS
1247	204	ENTREZ_GENE	AK2	ADK2	9606	Homo sapiens	0.44	0.90690342	0.951989122	-	-	NO	BioGRID ORCS
1247	339	ENTREZ_GENE	APOBEC1	APOBEC-1|BEDP|CDAR1|HEPR	9606	Homo sapiens	0.44	0.237603687	0.42649222	-	-	NO	BioGRID ORCS
1247	777	ENTREZ_GENE	CACNA1E	BII|CACH6|CACNL1A6|Cav2.3|gm139	9606	Homo sapiens	0.44	0.444145706	0.635547269	-	-	NO	BioGRID ORCS
1247	1044	ENTREZ_GENE	CDX1	-	9606	Homo sapiens	0.44	0.878971472	0.937682115	-	-	NO	BioGRID ORCS
1247	1950	ENTREZ_GENE	EGF	HOMG4|URG	9606	Homo sapiens	0.44	0.563893373	0.732542066	-	-	NO	BioGRID ORCS
1247	1954	ENTREZ_GENE	MEGF8	C19orf49|CRPT2|EGFL4|SBP1|FLJ22365	9606	Homo sapiens	0.44	0.218223753	0.40355148	-	-	NO	BioGRID ORCS
1247	2033	ENTREZ_GENE	EP300	KAT3B|RSTS2|p300	9606	Homo sapiens	0.44	0.057146464	0.159394713	-	-	NO	BioGRID ORCS
1247	2327	ENTREZ_GENE	FMO2	FMO1B1	9606	Homo sapiens	0.44	0.769216707	0.872645937	-	-	NO	BioGRID ORCS
1247	2527	ENTREZ_GENE	FUT5	FUC-TV	9606	Homo sapiens	0.44	0.520428965	0.698141526	-	-	NO	BioGRID ORCS
1247	2766	ENTREZ_GENE	GMPR	GMPR 1|GMPR1	9606	Homo sapiens	0.44	0.434843241	0.627719821	-	-	NO	BioGRID ORCS
1247	2838	ENTREZ_GENE	GPR15	BOB	9606	Homo sapiens	0.44	0.876465831	0.936193299	-	-	NO	BioGRID ORCS
1247	4294	ENTREZ_GENE	MAP3K10	MEKK10|MLK2|MST	9606	Homo sapiens	0.44	0.454306971	0.644369569	-	-	NO	BioGRID ORCS
1247	5042	ENTREZ_GENE	PABPC3	PABP3|PABPL3|tPABP	9606	Homo sapiens	0.44	0.317118205	0.513865124	-	-	NO	BioGRID ORCS
1247	5737	ENTREZ_GENE	PTGFR	FP	9606	Homo sapiens	0.44	0.755654743	0.864816406	-	-	NO	BioGRID ORCS
1247	7414	ENTREZ_GENE	VCL	CMD1W|CMH15|HEL114|MV|MVCL	9606	Homo sapiens	0.44	0.56537234	0.73339449	-	-	NO	BioGRID ORCS
1247	7431	ENTREZ_GENE	VIM	CTRCT30|HEL113	9606	Homo sapiens	0.44	0.88490314	0.940511497	-	-	NO	BioGRID ORCS
1247	8388	ENTREZ_GENE	OR1E2	OR17-135|OR17-136|OR17-93|OR1E4|OR1E7|OST529	9606	Homo sapiens	0.44	0.351950903	0.548811214	-	-	NO	BioGRID ORCS
1247	9987	ENTREZ_GENE	HNRNPDL	HNRNP|HNRPDL|JKTBP|JKTBP2|LGMD1G|laAUF1	9606	Homo sapiens	0.44	0.348846543	0.54551775	-	-	NO	BioGRID ORCS
1247	10446	ENTREZ_GENE	LRRN2	FIGLER7|GAC1|LRANK1|LRRN5	9606	Homo sapiens	0.44	0.678304003	0.814665556	-	-	NO	BioGRID ORCS
1247	11076	ENTREZ_GENE	TPPP	TPPP/p25|TPPP1|p24|p25|p25alpha	9606	Homo sapiens	0.44	0.707110763	0.832708293	-	-	NO	BioGRID ORCS
1247	11151	ENTREZ_GENE	CORO1A	CLABP|CLIPINA|HCORO1|IMD8|TACO|p57|coronin-1	9606	Homo sapiens	0.44	0.472777737	0.660242936	-	-	NO	BioGRID ORCS
1247	23217	ENTREZ_GENE	ZFR2	KIAA1086	9606	Homo sapiens	0.44	0.874751792	0.935226265	-	-	NO	BioGRID ORCS
1247	23522	ENTREZ_GENE	KAT6B	GTPTS|MORF|MOZ2|MYST4|ZC2HC6B|qkf|querkopf	9606	Homo sapiens	0.44	0.847087481	0.919164385	-	-	NO	BioGRID ORCS
1247	26027	ENTREZ_GENE	ACOT11	BFIT|STARD14|THEA|THEM1|KIAA0707|BFIT1	9606	Homo sapiens	0.44	0.92620731	0.962693498	-	-	NO	BioGRID ORCS
1247	27242	ENTREZ_GENE	TNFRSF21	BM-018|CD358|DR6	9606	Homo sapiens	0.44	0.243301133	0.432431074	-	-	NO	BioGRID ORCS
1247	51135	ENTREZ_GENE	IRAK4	IPD1|IRAK-4|NY-REN-64|REN64	9606	Homo sapiens	0.44	0.668404546	0.808189404	-	-	NO	BioGRID ORCS
1247	53826	ENTREZ_GENE	FXYD6	-	9606	Homo sapiens	0.44	0.654359313	0.799534029	-	-	NO	BioGRID ORCS
1247	55156	ENTREZ_GENE	ARMC1	Arcp|FLJ10511	9606	Homo sapiens	0.44	0.419492265	0.6138432	-	-	NO	BioGRID ORCS
1247	55182	ENTREZ_GENE	RNF220	C1orf164|FLJ10597	9606	Homo sapiens	0.44	0.293478658	0.488260191	-	-	NO	BioGRID ORCS
1247	55816	ENTREZ_GENE	DOK5	C20orf180|IRS-6|IRS6|dJ805C22.1	9606	Homo sapiens	0.44	0.155210417	0.320438666	-	-	NO	BioGRID ORCS
1247	57116	ENTREZ_GENE	ZNF695	SBZF3	9606	Homo sapiens	0.44	0.376528223	0.573817419	-	-	NO	BioGRID ORCS
1247	57412	ENTREZ_GENE	AS3MT	CYT19	9606	Homo sapiens	0.44	0.396656022	0.593100561	-	-	NO	BioGRID ORCS
1247	57711	ENTREZ_GENE	ZNF529	KIAA1615	9606	Homo sapiens	0.44	0.686289249	0.81928596	-	-	NO	BioGRID ORCS
1247	63916	ENTREZ_GENE	ELMO2	CED-12|CED12|Ced-12A|ELMO-2|VMPI|FLJ11656|KIAA1834	9606	Homo sapiens	0.44	0.299499239	0.495473383	-	-	NO	BioGRID ORCS
1247	64319	ENTREZ_GENE	FBRS	FBS|FBS1|FLJ11618	9606	Homo sapiens	0.44	0.942346721	0.971447391	-	-	NO	BioGRID ORCS
