#IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	1247-SCORE.1	1247-SCORE.2	1247-SCORE.3	1247-SCORE.4	1247-SCORE.5	1247-HIT
54968	ENTREZ_GENE	TMEM70	MC5DN2|FLJ20533	9606	Homo sapiens	-0.18	0.142008826	0.301764982	-	-	NO
54967	ENTREZ_GENE	CT55	BJHCC20A|CXorf48|FLJ20527	9606	Homo sapiens	-1.26	0.053081041	0.151176257	-	-	NO
23154	ENTREZ_GENE	NCDN	NCDN-2|NCDN-1	9606	Homo sapiens	-0.48	0.675986975	0.81305477	-	-	NO
54965	ENTREZ_GENE	PIGX	PIG-X|FLJ20522	9606	Homo sapiens	-2.38	0.003887784	0.01993848	-	-	NO
285237	ENTREZ_GENE	C3orf38	-	9606	Homo sapiens	-5.37	2.71e-09	1.25e-07	-	-	YES
54963	ENTREZ_GENE	UCKL1	UCK1L|URKL1|FLJ20517	9606	Homo sapiens	-0.6	0.255234874	0.445502491	-	-	NO
54962	ENTREZ_GENE	TIPIN	FLJ20516	9606	Homo sapiens	-1.9	0.004180898	0.021154161	-	-	NO
54961	ENTREZ_GENE	SSH3	SSH3L|FLJ20515|FLJ10928	9606	Homo sapiens	-3.55	5.42e-08	1.49e-06	-	-	YES
54960	ENTREZ_GENE	GEMIN8	FAM51A1|FLJ20514	9606	Homo sapiens	-1.56	0.001372825	0.008504878	-	-	NO
84258	ENTREZ_GENE	SYT3	SytIII	9606	Homo sapiens	0.37	0.477854809	0.66350842	-	-	NO
84069	ENTREZ_GENE	PLEKHN1	DKFZP434H2010	9606	Homo sapiens	-0.4	0.110886435	0.254159235	-	-	NO
84068	ENTREZ_GENE	SLC10A7	C4orf13|P7|DKFZp313H0531|DKFZp566M114|DKFZp779O2438	9606	Homo sapiens	-1.4	0.005113336	0.024938114	-	-	NO
658	ENTREZ_GENE	BMPR1B	ALK-6|ALK6|AMDD|BDA1D|BDA2|CDw293	9606	Homo sapiens	0.71	0.347131078	0.544568936	-	-	NO
1600	ENTREZ_GENE	DAB1	-	9606	Homo sapiens	-0.95	0.406935777	0.602661569	-	-	NO
84063	ENTREZ_GENE	KIRREL2	FILTRIN|NEPH3|NLG1|DKFZp564A1164	9606	Homo sapiens	-0.77	0.241133217	0.430163245	-	-	NO
84062	ENTREZ_GENE	DTNBP1	BLOC1S8|DBND|HPS7|My031|SDY|Dysbindin	9606	Homo sapiens	1.6	0.010937261	0.045392586	-	-	NO
84061	ENTREZ_GENE	MAGT1	IAP|MRX95|OST3B|PRO0756|XMEN|bA217H1.1|DKFZp564K142	9606	Homo sapiens	0.37	0.165532454	0.334578688	-	-	NO
84060	ENTREZ_GENE	RBM48	C7orf64|HSPC304|DKFZp564O0523	9606	Homo sapiens	-2.99	4.32e-05	0.000439452	-	-	YES
84067	ENTREZ_GENE	FAM160A2	C11orf56|FHIP|KIAA1759|FLJ22665|DKFZP566M1046	9606	Homo sapiens	-0.65	0.321553272	0.51823803	-	-	NO
3227	ENTREZ_GENE	HOXC11	HOX3H	9606	Homo sapiens	-2.03	0.010443428	0.043788381	-	-	NO
84065	ENTREZ_GENE	TMEM222	C1orf160|DKFZP564D0478	9606	Homo sapiens	-0.94	0.151916274	0.315902434	-	-	NO
84064	ENTREZ_GENE	HDHD2	3110052N05Rik|HEL-S-301|DKFZP564D1378	9606	Homo sapiens	-0.28	0.519721467	0.697523301	-	-	NO
7172	ENTREZ_GENE	TPMT	TPMTD	9606	Homo sapiens	0.18	0.3949261	0.591442653	-	-	NO
83598	ENTREZ_GENE	LRRC2-AS1	LUZP3|LUZP3P|LUZPP1	9606	Homo sapiens	-1.39	0.011206147	0.04618263	-	-	NO
1974	ENTREZ_GENE	EIF4A2	BM-010|DDX2B|EIF4A|EIF4F|eIF-4A-II|eIF4A-II	9606	Homo sapiens	-0.97	0.045080321	0.134140789	-	-	NO
83592	ENTREZ_GENE	AKR1E2	AKR1CL2|AKRDC1|LoopADR|TAKR|hTSP|htAKR	9606	Homo sapiens	-0.57	0.851012713	0.921471407	-	-	NO
1973	ENTREZ_GENE	EIF4A1	DDX2A|EIF-4A|EIF4A|eIF-4A-I|eIF4A-I	9606	Homo sapiens	-0.11	0.57640568	0.741972961	-	-	NO
83590	ENTREZ_GENE	TMUB1	C7orf21|DULP|SB144	9606	Homo sapiens	-1.47	0.002882457	0.015658139	-	-	NO
137075	ENTREZ_GENE	CLDN23	CLDNL|hCG1646163	9606	Homo sapiens	-1.2	0.010830429	0.04505206	-	-	NO
388931	ENTREZ_GENE	MFSD2B	-	9606	Homo sapiens	-0.26	0.909847137	0.953375401	-	-	NO
83597	ENTREZ_GENE	RTP3	LTM1|TMEM7|Z3CXXC3	9606	Homo sapiens	0.36	0.857472514	0.925110567	-	-	NO
544U	UNKNOWN	AE000662.92	-	9606	Homo sapiens	-2.12	0.000224182	0.001834187	-	-	NO
83595	ENTREZ_GENE	SOX7	-	9606	Homo sapiens	0.29	0.998105131	0.998754451	-	-	NO
3672	ENTREZ_GENE	ITGA1	CD49a|VLA1	9606	Homo sapiens	0.42	0.863285467	0.92862243	-	-	NO
1607	ENTREZ_GENE	DGKB	DAGK2|DGK|DGK-BETA|KIAA0718	9606	Homo sapiens	-0.41	0.261309141	0.452652305	-	-	NO
729583	ENTREZ_GENE	LINC01556	C6orf100|dJ25J6.5	9606	Homo sapiens	0.7	0.476602897	0.662899637	-	-	NO
147339	ENTREZ_GENE	C18orf25	ARKL1|RNF111L1	9606	Homo sapiens	0.37	0.244337719	0.433505748	-	-	NO
3222	ENTREZ_GENE	HOXC5	CP11|HOX3|HOX3D	9606	Homo sapiens	-0.62	0.552258901	0.723559755	-	-	NO
729582	ENTREZ_GENE	DIRC3	FLJ14199	9606	Homo sapiens	-1.09	0.320149845	0.516850986	-	-	NO
84247	ENTREZ_GENE	RTL6	LDOC1L|Mar6|Mart6|SIRH3|dJ1033E15.2|DKFZp761O17121	9606	Homo sapiens	-0.64	0.857608138	0.925132671	-	-	NO
3233	ENTREZ_GENE	HOXD4	HHO.C13|HOX-5.1|HOX4|HOX4B|Hox-4.2	9606	Homo sapiens	-0.5	0.905922463	0.951580732	-	-	NO
84245	ENTREZ_GENE	MRI1	M1Pi|MRDI|MTNA|Ypr118w	9606	Homo sapiens	0.62	0.477548441	0.663405491	-	-	NO
3231	ENTREZ_GENE	HOXD1	HOX4|HOX4G|Hox-4.7	9606	Homo sapiens	-0.94	0.002079294	0.011992372	-	-	NO
1968	ENTREZ_GENE	EIF2S3	EIF2|EIF2G|EIF2gamma|MRXSBRK|eIF-2gA	9606	Homo sapiens	-3.41	1.67e-05	0.000193785	-	-	YES
5198	ENTREZ_GENE	PFAS	FGAMS|FGAR-AT|FGARAT|GATD8|PURL|KIAA0361	9606	Homo sapiens	-4.09	4.42e-06	6.23e-05	-	-	YES
287U	UNKNOWN	AL645608.1	-	9606	Homo sapiens	-1.22	0.079606016	0.201698161	-	-	NO
3235	ENTREZ_GENE	HOXD9	HOX4|HOX4C|Hox-4.3|Hox-5.2	9606	Homo sapiens	-2.04	0.023626846	0.082811993	-	-	NO
1616	ENTREZ_GENE	DAXX	BING2|DAP6|EAP1	9606	Homo sapiens	-3.17	1.96e-05	0.000223201	-	-	YES
1965	ENTREZ_GENE	EIF2S1	EIF-2|EIF-2A|EIF-2alpha|EIF2|EIF2A	9606	Homo sapiens	-2.55	0.000576086	0.004106742	-	-	YES
58190	ENTREZ_GENE	CTDSP1	NIF3|NLI-IF|NLIIF|SCP1	9606	Homo sapiens	-0.83	0.067558662	0.180096389	-	-	NO
1967	ENTREZ_GENE	EIF2B1	EIF2B|EIF2BA|EIF-2Balpha	9606	Homo sapiens	-5.93	2.97e-09	1.35e-07	-	-	YES
645142	ENTREZ_GENE	PPIAL4D	-	9606	Homo sapiens	-4.24	6.92e-08	1.84e-06	-	-	YES
1961	ENTREZ_GENE	EGR4	NGFI-C|NGFIC|PAT133	9606	Homo sapiens	-0.68	0.084453921	0.210094627	-	-	NO
727936	ENTREZ_GENE	GXYLT2	GLT8D4	9606	Homo sapiens	-0.87	0.087417566	0.214900622	-	-	NO
5192	ENTREZ_GENE	PEX10	NALD|PBD6A|PBD6B|RNF69	9606	Homo sapiens	-0.92	0.453820975	0.644182879	-	-	NO
335U	UNKNOWN	RP1-4G17.5	-	9606	Homo sapiens	0.89	0.114484157	0.260287119	-	-	NO
8519	ENTREZ_GENE	IFITM1	9-27|CD225|DSPA2a|IFI17|LEU13	9606	Homo sapiens	0.48	0.524137637	0.700812851	-	-	NO
138474	ENTREZ_GENE	TAF1L	TAF(II)210|TAF2A2	9606	Homo sapiens	-1.29	0.134859011	0.291560254	-	-	NO
5077	ENTREZ_GENE	PAX3	CDHS|HUP2|WS1|WS3	9606	Homo sapiens	0.3	0.322298715	0.519021109	-	-	NO
91452	ENTREZ_GENE	ACBD5	DKFZp434A2417|KIAA1996	9606	Homo sapiens	0.8	0.109564814	0.252128753	-	-	NO
2873	ENTREZ_GENE	GPS1	COPS1|CSN1|SGN1	9606	Homo sapiens	-2.51	0.000917362	0.00607126	-	-	YES
2872	ENTREZ_GENE	MKNK2	GPRK7|MNK2	9606	Homo sapiens	-0.2	0.617259514	0.772095661	-	-	NO
163404	ENTREZ_GENE	PLPPR5	LPPR5|PAP2|PAP2D|PRG5	9606	Homo sapiens	-1.28	0.059146487	0.163558727	-	-	NO
2870	ENTREZ_GENE	GRK6	GPRK6	9606	Homo sapiens	-0.85	0.01243093	0.050013857	-	-	NO
2877	ENTREZ_GENE	GPX2	GI-GPx|GPRP|GPRP-2|GPx-2|GPx-GI|GSHPX-GI|GSHPx-2	9606	Homo sapiens	-1.97	0.003241649	0.017216703	-	-	NO
2876	ENTREZ_GENE	GPX1	GPXD|GSHPX1	9606	Homo sapiens	-1.73	0.003456858	0.018118828	-	-	NO
2875	ENTREZ_GENE	GPT	AAT1|ALT1|GPT1	9606	Homo sapiens	-0.12	0.759750721	0.86739498	-	-	NO
323U	UNKNOWN	AC026703.1	-	9606	Homo sapiens	-1.43	0.044187172	0.132290266	-	-	NO
519U	UNKNOWN	AC006449.1	-	9606	Homo sapiens	0.42	0.898740854	0.947923294	-	-	NO
196U	UNKNOWN	RP11-1026M7.2	-	9606	Homo sapiens	-1.01	0.085123165	0.211206764	-	-	NO
2879	ENTREZ_GENE	GPX4	GPx-4|GSHPx-4|MCSP|PHGPx|SMDS|snGPx|snPHGPx	9606	Homo sapiens	-1.85	0.052412372	0.149890988	-	-	NO
161U	UNKNOWN	CTD-2561J22.3	-	9606	Homo sapiens	-1.59	0.070090071	0.184750996	-	-	NO
139628	ENTREZ_GENE	FOXR2	FOXN6	9606	Homo sapiens	1.01	0.107807347	0.249388675	-	-	NO
317649	ENTREZ_GENE	EIF4E3	eIF-4E3|eIF4E-3	9606	Homo sapiens	-1.12	0.052777503	0.150633591	-	-	NO
3354	ENTREZ_GENE	HTR1E	5-HT1E	9606	Homo sapiens	-0.32	0.425470317	0.618967222	-	-	NO
3357	ENTREZ_GENE	HTR2B	5-HT(2B)|5-HT-2B|5-HT2B	9606	Homo sapiens	-1.35	0.00747034	0.0337833	-	-	NO
3356	ENTREZ_GENE	HTR2A	5-HT2A|HTR2	9606	Homo sapiens	-0.94	0.035307552	0.11188745	-	-	NO
3351	ENTREZ_GENE	HTR1B	5-HT-1B|5-HT-1D-beta|5-HT1B|5-HT1DB|HTR1D2|HTR1DB|S12	9606	Homo sapiens	-0.35	0.303540378	0.500090088	-	-	NO
3350	ENTREZ_GENE	HTR1A	5-HT-1A|5-HT1A|5HT1a|ADRB2RL1|ADRBRL1|G-21|PFMCD	9606	Homo sapiens	-0.17	0.452728557	0.64290606	-	-	NO
28517	ENTREZ_GENE	TRDV2	hDV102S1	9606	Homo sapiens	-1.95	0.000327434	0.00253185	-	-	NO
28516	ENTREZ_GENE	TRDV3	hDV103S1	9606	Homo sapiens	-0.62	0.149178223	0.312189194	-	-	NO
28519	ENTREZ_GENE	TRDJ4	-	9606	Homo sapiens	-1.31	0.018068837	0.067571436	-	-	NO
28518	ENTREZ_GENE	TRDV1	hDV101S1	9606	Homo sapiens	-0.05	0.4379485	0.630092677	-	-	NO
5074	ENTREZ_GENE	PAWR	PAR4|Par-4	9606	Homo sapiens	4.57	1.82e-06	2.87e-05	-	-	YES
342510	ENTREZ_GENE	CD300E	CD300LE|CLM-2|CLM2|CMRF35-A5|IREM-2|IREM2|PIgR-2|PIgR2	9606	Homo sapiens	-1.05	0.503443624	0.684215232	-	-	NO
3359	ENTREZ_GENE	HTR3A	5-HT-3|5-HT3A|5-HT3R|5HT3R|HTR3	9606	Homo sapiens	0.34	0.65835409	0.801879051	-	-	NO
3358	ENTREZ_GENE	HTR2C	5-HT1C|5-HT2C|5-HTR2C|5HTR2C|HTR1C	9606	Homo sapiens	0.52	0.407359372	0.603061968	-	-	NO
285941	ENTREZ_GENE	C7orf71	-	9606	Homo sapiens	-2.15	0.000435468	0.003237036	-	-	NO
23620	ENTREZ_GENE	NTSR2	NTR2	9606	Homo sapiens	-0.88	0.682207681	0.816509535	-	-	NO
5449	ENTREZ_GENE	POU1F1	CPHD1|GHF-1|PIT1|POU1F1a|Pit-1	9606	Homo sapiens	-1.41	0.107523957	0.249050045	-	-	NO
79016	ENTREZ_GENE	DDA1	C19orf58|PCIA1	9606	Homo sapiens	7.08	1.78e-12	6.71e-10	-	-	YES
500U	UNKNOWN	AC064874.1	-	9606	Homo sapiens	-3.29	6.43e-05	0.000623043	-	-	YES
57469	ENTREZ_GENE	PNMA8B	PNMAL2|KIAA1183	9606	Homo sapiens	1.55	0.007832665	0.035062003	-	-	NO
5443	ENTREZ_GENE	POMC	ACTH|CLIP|LPH|MSH|NPP|POC	9606	Homo sapiens	1.58	0.080700475	0.203657602	-	-	NO
5442	ENTREZ_GENE	POLRMT	APOLMT|MTRNAP|MTRPOL|h-mtRPOL	9606	Homo sapiens	-3.4	1.45e-05	0.000170826	-	-	YES
5441	ENTREZ_GENE	POLR2L	RBP10|RPABC5|RPB10|RPB10beta|RPB7.6|hRPB7.6|hsRPB10b	9606	Homo sapiens	-8.14	1.69e-11	2.82e-09	-	-	YES
79019	ENTREZ_GENE	CENPM	C22orf18|CENP-M|PANE1	9606	Homo sapiens	-5.33	2.69e-08	8.13e-07	-	-	YES
5447	ENTREZ_GENE	POR	CPR|CYPOR|P450R|FLJ26468	9606	Homo sapiens	-2.81	1.56e-06	2.51e-05	-	-	YES
5446	ENTREZ_GENE	PON3	-	9606	Homo sapiens	-0.65	0.276966226	0.469778324	-	-	NO
114987	ENTREZ_GENE	WDR31	FLJ35921	9606	Homo sapiens	-0.73	0.47215664	0.659857714	-	-	NO
5444	ENTREZ_GENE	PON1	ESA|MVCD5|PON	9606	Homo sapiens	-0.73	0.58589483	0.749193982	-	-	NO
284018	ENTREZ_GENE	C17orf58	-	9606	Homo sapiens	-1.47	0.047261113	0.13856792	-	-	NO
79447	ENTREZ_GENE	PAGR1	C16orf53|GAS|PA1	9606	Homo sapiens	1.36	0.023041856	0.081365435	-	-	NO
400120	ENTREZ_GENE	SERTM1	C13orf36	9606	Homo sapiens	1.55	0.105408006	0.24542833	-	-	NO
284013	ENTREZ_GENE	VMO1	ERGA6350|PRO21055	9606	Homo sapiens	-0.01	0.850561347	0.92123414	-	-	NO
284546	ENTREZ_GENE	C1orf185	FLJ27485	9606	Homo sapiens	0.32	0.439054523	0.630859721	-	-	NO
284541	ENTREZ_GENE	CYP4A22	-	9606	Homo sapiens	-2.0	0.002056106	0.011882631	-	-	NO
2549	ENTREZ_GENE	GAB1	-	9606	Homo sapiens	-3.28	5.11e-09	2.09e-07	-	-	YES
115650	ENTREZ_GENE	TNFRSF13C	BAFF-R|BAFFR|BROMIX|CD268|CVID4|prolixin	9606	Homo sapiens	-3.08	0.001709741	0.01019016	-	-	YES
373863	ENTREZ_GENE	DND1	RBMS4	9606	Homo sapiens	0.76	0.47370134	0.660677407	-	-	NO
646643	ENTREZ_GENE	SBK2	SGK069	9606	Homo sapiens	-0.61	0.078101658	0.199096923	-	-	NO
4988	ENTREZ_GENE	OPRM1	LMOR|M-OR-1|MOP|MOR|MOR1|OPRM	9606	Homo sapiens	0.23	0.325051079	0.521764556	-	-	NO
399818	ENTREZ_GENE	EEF1AKMT2	C10orf138|Efm4|METTL10	9606	Homo sapiens	-1.03	0.498626093	0.680442732	-	-	NO
656U	UNKNOWN	FAM21D	-	9606	Homo sapiens	-0.3	0.386929428	0.584059851	-	-	NO
399814	ENTREZ_GENE	C10orf120	bA318C4.1	9606	Homo sapiens	-1.23	0.00234662	0.013243862	-	-	NO
89778	ENTREZ_GENE	SERPINB11	EPIPIN|SERPIN11	9606	Homo sapiens	1.46	0.01993464	0.072819339	-	-	NO
7358	ENTREZ_GENE	UGDH	GDH|UDP-GlcDH|UDPGDH|UGD	9606	Homo sapiens	0.41	0.59721272	0.757684509	-	-	NO
2555	ENTREZ_GENE	GABRA2	-	9606	Homo sapiens	1.34	0.272130903	0.465485846	-	-	NO
768U	UNKNOWN	AC027228.1	-	9606	Homo sapiens	-0.69	0.075113035	0.193825647	-	-	NO
5509	ENTREZ_GENE	PPP1R3D	PPP1R6	9606	Homo sapiens	-0.99	0.179832187	0.353929568	-	-	NO
5506	ENTREZ_GENE	PPP1R3A	GM|PP1G|PPP1R3	9606	Homo sapiens	-1.46	0.02174629	0.077967881	-	-	NO
5507	ENTREZ_GENE	PPP1R3C	PPP1R5|PTG	9606	Homo sapiens	-0.92	0.286887886	0.48073495	-	-	NO
5504	ENTREZ_GENE	PPP1R2	IPP-2|IPP2	9606	Homo sapiens	-5.65	2.84e-11	4.05e-09	-	-	YES
50514	ENTREZ_GENE	DEC1	CTS9	9606	Homo sapiens	-0.89	0.009668917	0.041241396	-	-	NO
5502	ENTREZ_GENE	PPP1R1A	I1|IPP1	9606	Homo sapiens	-1.42	0.047334987	0.138621909	-	-	NO
132243	ENTREZ_GENE	H1FOO	H1.8|H1oo|osH1	9606	Homo sapiens	-0.58	0.333126344	0.529717246	-	-	NO
5500	ENTREZ_GENE	PPP1CB	HEL-S-80p|PP-1B|PP1B|PP1beta|PPP1CD	9606	Homo sapiens	-7.0	3.69e-06	5.36e-05	-	-	YES
5501	ENTREZ_GENE	PPP1CC	PP-1G|PP1C|PPP1G|PP1gamma	9606	Homo sapiens	-1.52	0.025183771	0.086853171	-	-	NO
5139	ENTREZ_GENE	PDE3A	CGI-PDE|CGI-PDE A|CGI-PDE-A|HTNB	9606	Homo sapiens	1.07	0.129687162	0.28319586	-	-	NO
343702	ENTREZ_GENE	XKR7	C20orf159|dJ310O13.4	9606	Homo sapiens	-0.66	0.800173692	0.8932213	-	-	NO
8578	ENTREZ_GENE	SCARF1	SREC|SREC-I|SREC1|KIAA0149	9606	Homo sapiens	-0.41	0.198063272	0.378413261	-	-	NO
29974	ENTREZ_GENE	A1CF	ACF|ACF64|ACF65|APOBEC1CF|ASP	9606	Homo sapiens	-1.0	0.067261033	0.179374715	-	-	NO
653269	ENTREZ_GENE	POTEI	POTE2beta	9606	Homo sapiens	-0.52	0.187963481	0.364908762	-	-	NO
540	ENTREZ_GENE	ATP7B	PWD|WC1|WD|WND	9606	Homo sapiens	0.45	0.933300728	0.966404143	-	-	NO
83732	ENTREZ_GENE	RIOK1	AD034|RRP10|bA288G3.1|FLJ30006	9606	Homo sapiens	-4.66	3.47e-07	7.12e-06	-	-	YES
83733	ENTREZ_GENE	SLC25A18	GC2	9606	Homo sapiens	-0.33	0.853767096	0.922956525	-	-	NO
545	ENTREZ_GENE	ATR	FCTCS|FRP1|MEC1|SCKL|SCKL1	9606	Homo sapiens	-2.79	0.00122926	0.007733546	-	-	YES
143501	ENTREZ_GENE	C11orf40	NOV1	9606	Homo sapiens	-0.65	0.107542831	0.249064912	-	-	NO
643664	ENTREZ_GENE	SLC35G6	AMAC1L3|TMEM21B	9606	Homo sapiens	-0.21	0.250693598	0.440828936	-	-	NO
143503	ENTREZ_GENE	OR51E1	D-GPCR|DGPCR|GPR136|GPR164|OR51E1P|OR52A3P|POGR|PSGR2	9606	Homo sapiens	-0.67	0.118151134	0.266022978	-	-	NO
549	ENTREZ_GENE	AUH	-	9606	Homo sapiens	-1.6	0.078267242	0.19934171	-	-	NO
29978	ENTREZ_GENE	UBQLN2	ALS15|CHAP1|DSK2|HRIHFB2157|N4BP4|PLIC2|CHAP1/DSK2|PLIC-2|LIC-2|RIHFB2157	9606	Homo sapiens	0.55	0.390017735	0.586993424	-	-	NO
29979	ENTREZ_GENE	UBQLN1	DA41|DSK2|PLIC-1|UBQN|XDRP1	9606	Homo sapiens	0.91	0.062639911	0.170739865	-	-	NO
123264	ENTREZ_GENE	SLC51B	OSTB|OSTBETA	9606	Homo sapiens	0.88	0.235255892	0.424105375	-	-	NO
23604	ENTREZ_GENE	DAPK2	DRP-1|DRP1	9606	Homo sapiens	1.07	0.104328705	0.243852343	-	-	NO
23607	ENTREZ_GENE	CD2AP	CMS	9606	Homo sapiens	-1.67	0.022038523	0.078721385	-	-	NO
23600	ENTREZ_GENE	AMACR	AMACRD|CBAS4|P504S|RACE|RM	9606	Homo sapiens	0.22	0.227456242	0.414264961	-	-	NO
23601	ENTREZ_GENE	CLEC5A	CLECSF5|MDL-1|MDL1	9606	Homo sapiens	0.71	0.348047295	0.545163224	-	-	NO
8446	ENTREZ_GENE	DUSP11	PIR1	9606	Homo sapiens	0.07	0.812009234	0.900101815	-	-	NO
23603	ENTREZ_GENE	CORO1C	HCRNN4|coronin-3	9606	Homo sapiens	-1.35	0.030810269	0.10119418	-	-	NO
126259	ENTREZ_GENE	TMIGD2	CD28H|IGPR-1|IGPR1	9606	Homo sapiens	-0.61	0.45862429	0.648366883	-	-	NO
23608	ENTREZ_GENE	MKRN1	RNF61	9606	Homo sapiens	-3.13	3.12e-06	4.64e-05	-	-	YES
23609	ENTREZ_GENE	MKRN2	HSPC070|RNF62	9606	Homo sapiens	0.58	0.354878013	0.551370687	-	-	NO
100125288	ENTREZ_GENE	ZGLP1	GATAD3|GLP-1|GLP1	9606	Homo sapiens	0.17	0.316631	0.513450123	-	-	NO
299U	UNKNOWN	AC002310.13	-	9606	Homo sapiens	-0.74	0.492489063	0.675272508	-	-	NO
2195	ENTREZ_GENE	FAT1	CDHF7|CDHR8|FAT|ME5|hFat1	9606	Homo sapiens	-0.19	0.300600236	0.496760521	-	-	NO
54U	UNKNOWN	AC009060.1	-	9606	Homo sapiens	-7.79	5.86e-11	6.51e-09	-	-	YES
51447	ENTREZ_GENE	IP6K2	IHPK2|PIUS	9606	Homo sapiens	0.54	0.589702738	0.752190669	-	-	NO
2841	ENTREZ_GENE	GPR18	-	9606	Homo sapiens	0.2	0.378595656	0.576002339	-	-	NO
51442	ENTREZ_GENE	VGLL1	TDU|VGL1|TONDU	9606	Homo sapiens	-0.8	0.229157264	0.416414817	-	-	NO
51441	ENTREZ_GENE	YTHDF2	CAHL|HGRG8|NY-REN-2	9606	Homo sapiens	2.01	0.003058538	0.016418395	-	-	NO
51440	ENTREZ_GENE	HPCAL4	HLP4|DKFZp761G122	9606	Homo sapiens	0.12	0.955482055	0.978731579	-	-	NO
10215	ENTREZ_GENE	OLIG2	BHLHB1|OLIGO2|PRKCBP2|RACK17|bHLHe19	9606	Homo sapiens	0.82	0.128749758	0.281456233	-	-	NO
6569	ENTREZ_GENE	SLC34A1	FRTS2|HCINF2|NAPI-3|NPHLOP1|NPT2|NPTIIa|SLC11|SLC17A2	9606	Homo sapiens	0.18	0.569585869	0.737132809	-	-	NO
6568	ENTREZ_GENE	SLC17A1	NAPI-1|NPT-1|NPT1	9606	Homo sapiens	-0.67	0.577251025	0.742535316	-	-	NO
127253	ENTREZ_GENE	TYW3	C1orf171|FLJ40918	9606	Homo sapiens	-1.08	0.134971717	0.291709301	-	-	NO
647310	ENTREZ_GENE	TEX22	-	9606	Homo sapiens	-3.06	4.38e-07	8.63e-06	-	-	YES
6567	ENTREZ_GENE	SLC16A2	AHDS|DXS128|DXS128E|MCT 7|MCT 8|MCT7|MCT8|MRX22|XPCT	9606	Homo sapiens	0.2	0.49888192	0.680559618	-	-	NO
6566	ENTREZ_GENE	SLC16A1	HHF7|MCT|MCT1|MCT1D	9606	Homo sapiens	-1.25	0.006870204	0.031551815	-	-	NO
6561	ENTREZ_GENE	SLC13A1	NAS1|NaSi-1	9606	Homo sapiens	0.15	0.561348484	0.730776321	-	-	NO
6560	ENTREZ_GENE	SLC12A4	CTC-479C5.17|KCC1|hKCC1	9606	Homo sapiens	-1.61	0.002380057	0.013406093	-	-	NO
127255	ENTREZ_GENE	LRRIQ3	LRRC44	9606	Homo sapiens	-1.18	0.055967765	0.156960931	-	-	NO
790U	UNKNOWN	AC099552.4	-	9606	Homo sapiens	-0.52	0.200563054	0.381512446	-	-	NO
25959	ENTREZ_GENE	KANK2	ANKRD25|MXRA3|PPKWH|SIP|KIAA1518	9606	Homo sapiens	-2.72	0.007085623	0.032370143	-	-	YES
7681	ENTREZ_GENE	MKRN3	CPPB2|D15S9|RNF63|ZFP127|ZNF127	9606	Homo sapiens	-1.15	0.214702931	0.399275787	-	-	NO
11009	ENTREZ_GENE	IL24	C49A|FISP|IL10B|MDA7|MOB5|ST16|mda-7|Mob-5|IL-24	9606	Homo sapiens	0.6	0.430352331	0.623602274	-	-	NO
25953	ENTREZ_GENE	PNKD	BRP17|DYT8|FKSG19|FPD1|KIPP1184|MR-1|MR1|PDC|PKND1|TAHCCP2|KIAA1184|DKFZp564N1362	9606	Homo sapiens	-0.74	0.286028861	0.479657255	-	-	NO
25950	ENTREZ_GENE	RWDD3	RSUME|DKFZP566K023	9606	Homo sapiens	0.42	0.292910163	0.487708348	-	-	NO
550U	UNKNOWN	AC003002.4	-	9606	Homo sapiens	-0.69	0.153585673	0.318281595	-	-	NO
25956	ENTREZ_GENE	SEC31B	SEC31B-1|SEC31L2|DKFZP434M183	9606	Homo sapiens	0.59	0.071233508	0.186755636	-	-	NO
25957	ENTREZ_GENE	PNISR	C6orf111|HSPC306|SFRS18|SRrp130|bA98I9.2|FLJ14752|DKFZp564B0769	9606	Homo sapiens	-1.84	0.007680154	0.034518398	-	-	NO
23460	ENTREZ_GENE	ABCA6	EST155051	9606	Homo sapiens	0.81	0.041576686	0.126585515	-	-	NO
23461	ENTREZ_GENE	ABCA5	ABC13|EST90625	9606	Homo sapiens	-0.77	0.271402556	0.464677242	-	-	NO
23462	ENTREZ_GENE	HEY1	BHLHb31|CHF2|HERP2|HESR1|HRT-1|OAF1|hHRT1|CHF-2|HESR-1	9606	Homo sapiens	-0.37	0.452156932	0.642441831	-	-	NO
23463	ENTREZ_GENE	ICMT	HSTE14|MST098|MSTP098|PCCMT|PCMT|PPMT	9606	Homo sapiens	-4.0	2.23e-05	0.000249582	-	-	YES
23464	ENTREZ_GENE	GCAT	KBL	9606	Homo sapiens	-1.17	0.043794368	0.131350259	-	-	NO
285489	ENTREZ_GENE	DOK7	C4orf25|CMS10|CMS1B|Dok-7|FLJ33718|FLJ39137	9606	Homo sapiens	-0.3	0.568043073	0.735875844	-	-	NO
3821	ENTREZ_GENE	KLRC1	CD159A|NKG2|NKG2A|NKG2-B|NKG2-A	9606	Homo sapiens	0.01	0.290683013	0.485183433	-	-	NO
3820	ENTREZ_GENE	KLRB1	CD161|CLEC5B|NKR|NKR-P1|NKR-P1A|NKRP1A|hNKR-P1A	9606	Homo sapiens	-0.39	0.855339152	0.923935512	-	-	NO
